"Privato/Pubblico";"Regione";"Codice edificio";"DO_Y";"DO_X";"Agibilità";"Provincia";"Codice ISTAT";"ID";"X Gauss-Boaga";"gid";"Y Gauss-Boaga";"Comune";
"privato";"Toscana";"FIVI_0124_127+";"44.1913619046427";"10.0496167275785";"A";"MASSA-CARRARA";"9450007";"979";"1583910";"979";"4893680";"Fivizzano";
"privato";"Toscana";"FIVI_0151_00765";"44.1666630319362";"10.1374824933357";"B";"MASSA-CARRARA";"9450007";"980";"1590970";"980";"4891030";"Fivizzano";
"privato";"Toscana";"FIVI_0158_00480";"44.1589149745574";"10.1289546543593";"B";"MASSA-CARRARA";"9450007";"981";"1590300";"981";"4890160";"Fivizzano";
"privato";"Toscana";"FIVI_0007_00937";"44.2884923245087";"10.1972338646925";"A";"MASSA-CARRARA";"9450007";"982";"1595550";"982";"4904630";"Fivizzano";
"privato";"Toscana";"FIVI_0007_00252";"44.2884298607509";"10.1946005773851";"A";"MASSA-CARRARA";"9450007";"983";"1595340";"983";"4904620";"Fivizzano";
"privato";"Toscana";"FIVI_0007_00828";"44.2885146278963";"10.1951036328431";"A";"MASSA-CARRARA";"9450007";"984";"1595380";"984";"4904630";"Fivizzano";
"privato";"Toscana";"FIVI_0007_00167";"44.2886282092434";"10.1928499119638";"A";"MASSA-CARRARA";"9450007";"985";"1595200";"985";"4904640";"Fivizzano";
"privato";"Toscana";"FIVI_0007_00119";"44.2887195267886";"10.1927264250117";"A";"MASSA-CARRARA";"9450007";"986";"1595190";"986";"4904650";"Fivizzano";
"privato";"Toscana";"FIVI_0007_00121";"44.2888082278091";"10.1928535548043";"A";"MASSA-CARRARA";"9450007";"987";"1595200";"987";"4904660";"Fivizzano";
"privato";"Toscana";"FIVI_0007_01183";"44.2886670891303";"10.1977387531014";"A";"MASSA-CARRARA";"9450007";"988";"1595590";"988";"4904650";"Fivizzano";
"privato";"Toscana";"FIVI_0007_00049";"44.2890000158861";"10.1917294168949";"A";"MASSA-CARRARA";"9450007";"989";"1595110";"989";"4904680";"Fivizzano";
"privato";"Toscana";"FIVI_0007_00037";"44.2891734972262";"10.192359603238";"B";"MASSA-CARRARA";"9450007";"990";"1595160";"990";"4904700";"Fivizzano";
"privato";"Toscana";"FIVI_0007_01131";"44.2894356757415";"10.1931169247853";"B";"MASSA-CARRARA";"9450007";"991";"1595220";"991";"4904730";"Fivizzano";
"privato";"Toscana";"FIVI_0007_00059";"44.2891695732047";"10.1927355312628";"B";"MASSA-CARRARA";"9450007";"992";"1595190";"992";"4904700";"Fivizzano";
"privato";"Toscana";"FIVI_0007_00121";"44.2888082278091";"10.1928535548043";"B";"MASSA-CARRARA";"9450007";"993";"1595200";"993";"4904660";"Fivizzano";
"privato";"Toscana";"FIVI_0007_00070";"44.2889712263026";"10.1944862131514";"B";"MASSA-CARRARA";"9450007";"994";"1595330";"994";"4904680";"Fivizzano";
"privato";"Toscana";"FIVI_0007_00501";"44.2879601457979";"10.1964710568896";"B";"MASSA-CARRARA";"9450007";"995";"1595490";"995";"4904570";"Fivizzano";
"privato";"Toscana";"FIVI_0007_00190";"44.2885224901977";"10.1943517857204";"E";"MASSA-CARRARA";"9450007";"996";"1595320";"996";"4904630";"Fivizzano";
"privato";"Toscana";"FIVI_0007_00012";"44.2894343670349";"10.1932422346582";"E";"MASSA-CARRARA";"9450007";"997";"1595230";"997";"4904730";"Fivizzano";
"privato";"Toscana";"FIVI_0007_00232";"44.2885368915674";"10.1929733985334";"E";"MASSA-CARRARA";"9450007";"998";"1595210";"998";"4904630";"Fivizzano";
"privato";"Toscana";"FIVI_0007_01006";"44.288718218527";"10.1928517333798";"E";"MASSA-CARRARA";"9450007";"999";"1595200";"999";"4904650";"Fivizzano";
"privato";"Toscana";"FIVI_0007_00842";"44.2880737538774";"10.1942173604063";"E";"MASSA-CARRARA";"9450007";"1000";"1595310";"1000";"4904580";"Fivizzano";
"privato";"Toscana";"FIVI_0007_00142";"44.2885993928086";"10.1956066897037";"E";"MASSA-CARRARA";"9450007";"1001";"1595420";"1001";"4904640";"Fivizzano";
"privato";"Toscana";"FIVI_0007_00246";"44.2885251098654";"10.1941011699447";"E";"MASSA-CARRARA";"9450007";"1002";"1595300";"1002";"4904630";"Fivizzano";
"privato";"Toscana";"FIVI_0007_00246";"44.2885251098654";"10.1941011699447";"E";"MASSA-CARRARA";"9450007";"1003";"1595300";"1003";"4904630";"Fivizzano";
"pubblico";"Toscana";"FIVI_0007_00465";"44.2885888976137";"10.1966091533149";"E";"MASSA-CARRARA";"9450007";"1004";"1595500";"1004";"4904640";"Fivizzano";
"privato";"Toscana";"FIVI_0007_00129";"44.288703818579";"10.1942301248686";"E";"MASSA-CARRARA";"9450007";"1005";"1595310";"1005";"4904650";"Fivizzano";
"privato";"Toscana";"FIVI_0007_00083";"44.2888213042817";"10.1916004688277";"E";"MASSA-CARRARA";"9450007";"1006";"1595100";"1006";"4904660";"Fivizzano";
"privato";"Toscana";"FIVI_0007_00060";"44.2889895546427";"10.1927318887368";"E";"MASSA-CARRARA";"9450007";"1007";"1595190";"1007";"4904680";"Fivizzano";
"privato";"Toscana";"FIVI_0007_00845";"44.2880907698393";"10.1925883695793";"E";"MASSA-CARRARA";"9450007";"1008";"1595180";"1008";"4904580";"Fivizzano";
"privato";"Toscana";"FIVI_0017_00259";"44.2828973048467";"10.1984987925676";"E";"MASSA-CARRARA";"9450007";"1009";"1595660";"1009";"4904010";"Fivizzano";
"privato";"Toscana";"FIVI_0144_00534";"44.172130845474";"10.13083283326";"A";"MASSA-CARRARA";"9450007";"1010";"1590430";"1010";"4891630";"Fivizzano";
"privato";"Toscana";"FIVI_0144_00532";"44.1721333206641";"10.1305827052641";"A";"MASSA-CARRARA";"9450007";"1011";"1590410";"1011";"4891630";"Fivizzano";
"privato";"Toscana";"FIVI_0183_01808";"44.1375490566236";"10.1588010747735";"A";"MASSA-CARRARA";"9450007";"1012";"1592720";"1012";"4887820";"Fivizzano";
"privato";"Toscana";"FIVI_0144_00107";"44.1799247764154";"10.1347348901156";"A";"MASSA-CARRARA";"9450007";"1013";"1590730";"1013";"4892500";"Fivizzano";
"privato";"Toscana";"FIVI_0183_01784";"44.1376416042674";"10.1585528549926";"A";"MASSA-CARRARA";"9450007";"1014";"1592700";"1014";"4887830";"Fivizzano";
"privato";"Toscana";"FIVI_0067_00224";"44.2374752293974";"10.123442763106";"A";"MASSA-CARRARA";"9450007";"1015";"1589740";"1015";"4898880";"Fivizzano";
"privato";"Toscana";"FIVI_0144_00523";"44.1723133468879";"10.130586143923";"A";"MASSA-CARRARA";"9450007";"1016";"1590410";"1016";"4891650";"Fivizzano";
"privato";"Toscana";"FIVI_0080_00025";"44.235779757505";"10.1219078410628";"A";"MASSA-CARRARA";"9450007";"1017";"1589620";"1017";"4898690";"Fivizzano";
"privato";"Toscana";"FIVI_0067_00224";"44.2374752293974";"10.123442763106";"A";"MASSA-CARRARA";"9450007";"1018";"1589740";"1018";"4898880";"Fivizzano";
"privato";"Toscana";"FIVI_0067_00242";"44.237300127947";"10.1229385293336";"A";"MASSA-CARRARA";"9450007";"1019";"1589700";"1019";"4898860";"Fivizzano";
"privato";"Toscana";"FIVI_0144_00052";"44.1800027617753";"10.1268548155872";"A";"MASSA-CARRARA";"9450007";"1020";"1590100";"1020";"4892500";"Fivizzano";
"privato";"Toscana";"FIVI_0144_00056";"44.1802728010822";"10.1268599579879";"A";"MASSA-CARRARA";"9450007";"1021";"1590100";"1021";"4892530";"Fivizzano";
"privato";"Toscana";"FIVI_0144_00433";"44.1733202526281";"10.1379856959934";"A";"MASSA-CARRARA";"9450007";"1022";"1591000";"1022";"4891770";"Fivizzano";
"privato";"Toscana";"FIVI_0183_01151";"44.1390856100211";"10.1582060329566";"A";"MASSA-CARRARA";"9450007";"1023";"1592670";"1023";"4887990";"Fivizzano";
"privato";"Toscana";"FIVI_0183_01151";"44.1390856100211";"10.1582060329566";"A";"MASSA-CARRARA";"9450007";"1024";"1592670";"1024";"4887990";"Fivizzano";
"privato";"Toscana";"FIVI_0150_00041";"44.1728552316033";"10.1394778251655";"A";"MASSA-CARRARA";"9450007";"1025";"1591120";"1025";"4891720";"Fivizzano";
"privato";"Toscana";"FIVI_0150_00043";"44.172943997143";"10.1396046233964";"A";"MASSA-CARRARA";"9450007";"1026";"1591130";"1026";"4891730";"Fivizzano";
"privato";"Toscana";"FIVI_0183_01780";"44.1377341513787";"10.1583046344279";"B";"MASSA-CARRARA";"9450007";"1027";"1592680";"1027";"4887840";"Fivizzano";
"privato";"Toscana";"FIVI_0067_00247";"44.2372865839895";"10.1243157539742";"E";"MASSA-CARRARA";"9450007";"1028";"1589810";"1028";"4898860";"Fivizzano";
"privato";"Toscana";"FIVI_0144_00504";"44.1725908086136";"10.1298409120871";"E";"MASSA-CARRARA";"9450007";"1029";"1590350";"1029";"4891680";"Fivizzano";
"privato";"Toscana";"FIVI_0144_00816";"44.1801827879814";"10.1268582438463";"E";"MASSA-CARRARA";"9450007";"1030";"1590100";"1030";"4892520";"Fivizzano";
"privato";"Toscana";"FIVI_0144_00446";"44.1731277642439";"10.1392328924358";"E";"MASSA-CARRARA";"9450007";"1031";"1591100";"1031";"4891750";"Fivizzano";
"privato";"Toscana";"FIVI_0144_00475";"44.1724176325412";"10.1382185184349";"E";"MASSA-CARRARA";"9450007";"1032";"1591020";"1032";"4891670";"Fivizzano";
"privato";"Toscana";"FIVI_0017_00008";"44.283081265797";"10.1981265635489";"A";"MASSA-CARRARA";"9450007";"1033";"1595630";"1033";"4904030";"Fivizzano";
"privato";"Toscana";"FIVI_0057_00295";"44.2488060138567";"10.1956771613939";"A";"MASSA-CARRARA";"9450007";"1034";"1595490";"1034";"4900220";"Fivizzano";
"privato";"Toscana";"FIVI_0003_00101";"44.191888019494";"10.1083117988858";"A";"MASSA-CARRARA";"9450007";"1035";"1588600";"1035";"4893800";"Fivizzano";
"privato";"Toscana";"FIVI_0055_00185";"44.2508563838653";"10.1803124068669";"A";"MASSA-CARRARA";"9450007";"1036";"1594260";"1036";"4900430";"Fivizzano";
"privato";"Toscana";"FIVI_0159_00244";"44.1628762599191";"10.1380350827521";"A";"MASSA-CARRARA";"9450007";"1037";"1591020";"1037";"4890610";"Fivizzano";
"privato";"Toscana";"FIVI_0017_00008";"44.283081265797";"10.1981265635489";"A";"MASSA-CARRARA";"9450007";"1038";"1595630";"1038";"4904030";"Fivizzano";
"privato";"Toscana";"FIVI_0159_00233";"44.1630550404838";"10.1381635874657";"A";"MASSA-CARRARA";"9450007";"1039";"1591030";"1039";"4890630";"Fivizzano";
"privato";"Toscana";"FIVI_0159_00244";"44.1628762599191";"10.1380350827521";"A";"MASSA-CARRARA";"9450007";"1040";"1591020";"1040";"4890610";"Fivizzano";
"privato";"Toscana";"FIVI_0159_00238";"44.1629637818419";"10.1382869014689";"A";"MASSA-CARRARA";"9450007";"1041";"1591040";"1041";"4890620";"Fivizzano";
"privato";"Toscana";"FIVI_0159_00240";"44.1629637818419";"10.1382869014689";"A";"MASSA-CARRARA";"9450007";"1042";"1591040";"1042";"4890620";"Fivizzano";
"privato";"Toscana";"FIVI_0159_00244";"44.1628762599191";"10.1380350827521";"A";"MASSA-CARRARA";"9450007";"1043";"1591020";"1043";"4890610";"Fivizzano";
"privato";"Toscana";"FIVI_0159_00450";"44.1626949883891";"10.1381566663134";"A";"MASSA-CARRARA";"9450007";"1044";"1591030";"1044";"4890590";"Fivizzano";
"privato";"Toscana";"FIVI_0159_00276";"44.1627812641666";"10.1385335283348";"A";"MASSA-CARRARA";"9450007";"1045";"1591060";"1045";"4890600";"Fivizzano";
"privato";"Toscana";"FIVI_0159_00277";"44.1626912511524";"10.1385317974887";"A";"MASSA-CARRARA";"9450007";"1046";"1591060";"1046";"4890590";"Fivizzano";
"privato";"Toscana";"FIVI_0159_00454";"44.1633076281835";"10.1399194085703";"A";"MASSA-CARRARA";"9450007";"1047";"1591170";"1047";"4890660";"Fivizzano";
"privato";"Toscana";"FIVI_0159_00274";"44.1627787719835";"10.1387836161248";"A";"MASSA-CARRARA";"9450007";"1048";"1591080";"1048";"4890600";"Fivizzano";
"privato";"Toscana";"FIVI_0159_00280";"44.1627775256867";"10.1389086600077";"A";"MASSA-CARRARA";"9450007";"1049";"1591090";"1049";"4890600";"Fivizzano";
"privato";"Toscana";"FIVI_0159_00255";"44.1633088755984";"10.1397943636116";"A";"MASSA-CARRARA";"9450007";"1050";"1591160";"1050";"4890660";"Fivizzano";
"pubblico";"Toscana";"FIVI_0159_00302";"44.1625999921213";"10.1386551101695";"A";"MASSA-CARRARA";"9450007";"1051";"1591070";"1051";"4890580";"Fivizzano";
"privato";"Toscana";"FIVI_0152_00180";"44.1638352240189";"10.141180267197";"A";"MASSA-CARRARA";"9450007";"1052";"1591270";"1052";"4890720";"Fivizzano";
"privato";"Toscana";"FIVI_0159_00223";"44.1632350665223";"10.1381670480902";"A";"MASSA-CARRARA";"9450007";"1053";"1591030";"1053";"4890650";"Fivizzano";
"privato";"Toscana";"FIVI_0159_00236";"44.1628762599191";"10.1380350827521";"A";"MASSA-CARRARA";"9450007";"1054";"1591020";"1054";"4890610";"Fivizzano";
"privato";"Toscana";"FIVI_0159_00296";"44.1626037297569";"10.1382799795886";"A";"MASSA-CARRARA";"9450007";"1055";"1591040";"1055";"4890580";"Fivizzano";
"privato";"Toscana";"FIVI_0159_00230";"44.1631450535038";"10.1381653177739";"B";"MASSA-CARRARA";"9450007";"1056";"1591030";"1056";"4890640";"Fivizzano";
"privato";"Toscana";"FIVI_0159_00194";"44.1636576956489";"10.1409267060523";"B";"MASSA-CARRARA";"9450007";"1057";"1591250";"1057";"4890700";"Fivizzano";
"privato";"Toscana";"FIVI_0159_00244";"44.1628762599191";"10.1380350827521";"E";"MASSA-CARRARA";"9450007";"1058";"1591020";"1058";"4890610";"Fivizzano";
"pubblico";"Toscana";"FIVI_0159_00244";"44.1628762599191";"10.1380350827521";"E";"MASSA-CARRARA";"9450007";"1059";"1591020";"1059";"4890610";"Fivizzano";
"privato";"Toscana";"FIVI_0159_00247";"44.1628725230695";"10.1384102150919";"E";"MASSA-CARRARA";"9450007";"1060";"1591050";"1060";"4890610";"Fivizzano";
"privato";"Toscana";"FIVI_0159_00276";"44.1627812641666";"10.1385335283348";"E";"MASSA-CARRARA";"9450007";"1061";"1591060";"1061";"4890600";"Fivizzano";
"privato";"Toscana";"FIVI_0159_00221";"44.1633238339034";"10.1382938234781";"E";"MASSA-CARRARA";"9450007";"1062";"1591040";"1062";"4890660";"Fivizzano";
"privato";"Toscana";"FIVI_0159_00213";"44.163413846915";"10.1382955540006";"E";"MASSA-CARRARA";"9450007";"1063";"1591040";"1063";"4890670";"Fivizzano";
"privato";"Toscana";"FIVI_0125_00366";"44.1852598650232";"10.0668995238389";"A";"MASSA-CARRARA";"9450007";"1064";"1585300";"1064";"4893020";"Fivizzano";
"privato";"Toscana";"FIVI_0130_00271";"44.1772800172619";"10.0633779938376";"A";"MASSA-CARRARA";"9450007";"1065";"1585030";"1065";"4892130";"Fivizzano";
"privato";"Toscana";"FIVI_0138_00124";"44.1732722578754";"10.0489206231085";"A";"MASSA-CARRARA";"9450007";"1066";"1583880";"1066";"4891670";"Fivizzano";
"privato";"Toscana";"FIVI_0130_00257";"44.1774530609037";"10.0641316969684";"A";"MASSA-CARRARA";"9450007";"1067";"1585090";"1067";"4892150";"Fivizzano";
"pubblico";"Toscana";"FIVI_0130_00299";"44.1770988230904";"10.0634998363822";"A";"MASSA-CARRARA";"9450007";"1068";"1585040";"1068";"4892110";"Fivizzano";
"privato";"Toscana";"FIVI_0131_00085";"44.1843620523553";"10.0666331071468";"A";"MASSA-CARRARA";"9450007";"1069";"1585280";"1069";"4892920";"Fivizzano";
"privato";"Toscana";"FIVI_0131_00509";"44.1800363334192";"10.0766885929082";"A";"MASSA-CARRARA";"9450007";"1070";"1586090";"1070";"4892450";"Fivizzano";
"privato";"Toscana";"FIVI_0131_00143";"44.1842685337862";"10.0670067614168";"A";"MASSA-CARRARA";"9450007";"1071";"1585310";"1071";"4892910";"Fivizzano";
"privato";"Toscana";"FIVI_0130_00303";"44.1771888381459";"10.063501453953";"A";"MASSA-CARRARA";"9450007";"1072";"1585040";"1072";"4892120";"Fivizzano";
"privato";"Toscana";"FIVI_0131_00481";"44.1803099125688";"10.07631825565";"A";"MASSA-CARRARA";"9450007";"1073";"1586060";"1073";"4892480";"Fivizzano";
"privato";"Toscana";"FIVI_0131_00141";"44.1842697018294";"10.0668816690874";"A";"MASSA-CARRARA";"9450007";"1074";"1585300";"1074";"4892910";"Fivizzano";
"privato";"Toscana";"FIVI_0119_00258";"44.1921754888101";"10.0492557737807";"B";"MASSA-CARRARA";"9450007";"1075";"1583880";"1075";"4893770";"Fivizzano";
"privato";"Toscana";"FIVI_0131_00141";"44.1842697018294";"10.0668816690874";"B";"MASSA-CARRARA";"9450007";"1076";"1585300";"1076";"4892910";"Fivizzano";
"privato";"Toscana";"FIVI_0131_00682";"44.1801287050227";"10.0764400643535";"E";"MASSA-CARRARA";"9450007";"1077";"1586070";"1077";"4892460";"Fivizzano";
"privato";"Toscana";"FIVI_0131_00117";"44.1843608845824";"10.0667581996816";"E";"MASSA-CARRARA";"9450007";"1078";"1585290";"1078";"4892920";"Fivizzano";
"privato";"Toscana";"FIVI_0094_00086";"44.2239045496729";"10.1482241419211";"A";"MASSA-CARRARA";"9450007";"1079";"1591740";"1079";"4897400";"Fivizzano";
"privato";"Toscana";"FIVI_0158_00404";"44.1595401253881";"10.1294668167972";"A";"MASSA-CARRARA";"9450007";"1080";"1590340";"1080";"4890230";"Fivizzano";
"privato";"Toscana";"FIVI_0078_00154";"44.2273483573286";"10.1094776602998";"A";"MASSA-CARRARA";"9450007";"1081";"1588640";"1081";"4897740";"Fivizzano";
"privato";"Toscana";"FIVI_0093_00037";"44.2268093764974";"10.1277472397732";"A";"MASSA-CARRARA";"9450007";"1082";"1590100";"1082";"4897700";"Fivizzano";
"privato";"Toscana";"FIVI_0158_00405";"44.1595376531954";"10.1297168916808";"A";"MASSA-CARRARA";"9450007";"1083";"1590360";"1083";"4890230";"Fivizzano";
"privato";"Toscana";"FIVI_0158_00447";"44.1591800719877";"10.1294599493805";"A";"MASSA-CARRARA";"9450007";"1084";"1590340";"1084";"4890190";"Fivizzano";
"privato";"Toscana";"FIVI_0090_00150";"44.2192714679751";"10.1068222561479";"A";"MASSA-CARRARA";"9450007";"1085";"1588440";"1085";"4896840";"Fivizzano";
"privato";"Toscana";"FIVI_0158_00447";"44.1591800719877";"10.1294599493805";"A";"MASSA-CARRARA";"9450007";"1086";"1590340";"1086";"4890190";"Fivizzano";
"privato";"Toscana";"FIVI_0158_00419";"44.1593576265135";"10.1297134571964";"A";"MASSA-CARRARA";"9450007";"1087";"1590360";"1087";"4890210";"Fivizzano";
"privato";"Toscana";"FIVI_0158_00419";"44.1593576265135";"10.1297134571964";"A";"MASSA-CARRARA";"9450007";"1088";"1590360";"1088";"4890210";"Fivizzano";
"privato";"Toscana";"FIVI_0094_00113";"44.2231995405681";"10.1467080919182";"A";"MASSA-CARRARA";"9450007";"1089";"1591620";"1089";"4897320";"Fivizzano";
"privato";"Toscana";"FIVI_0117_00020";"44.2018894736382";"10.1258951850132";"A";"MASSA-CARRARA";"9450007";"1090";"1589990";"1090";"4894930";"Fivizzano";
"privato";"Toscana";"FIVI_0093_00256";"44.2196414307426";"10.1333690917922";"A";"MASSA-CARRARA";"9450007";"1091";"1590560";"1091";"4896910";"Fivizzano";
"privato";"Toscana";"FIVI_0117_00186";"44.1973111405009";"10.1245566083023";"A";"MASSA-CARRARA";"9450007";"1092";"1589890";"1092";"4894420";"Fivizzano";
"privato";"Toscana";"FIVI_0094_00126";"44.2230982169898";"10.1478328852059";"B";"MASSA-CARRARA";"9450007";"1093";"1591710";"1093";"4897310";"Fivizzano";
"privato";"Toscana";"FIVI_0101_00085";"44.210202059162";"10.1136618473729";"B";"MASSA-CARRARA";"9450007";"1094";"1589000";"1094";"4895840";"Fivizzano";
"privato";"Toscana";"FIVI_0094_00022";"44.224462217982";"10.1464822020124";"B";"MASSA-CARRARA";"9450007";"1095";"1591600";"1095";"4897460";"Fivizzano";
"privato";"Toscana";"FIVI_0114_00252";"44.1974048470348";"10.1241829668332";"B";"MASSA-CARRARA";"9450007";"1096";"1589860";"1096";"4894430";"Fivizzano";
"privato";"Toscana";"FIVI_0094_00360";"44.2240121590201";"10.1464734686719";"E";"MASSA-CARRARA";"9450007";"1097";"1591600";"1097";"4897410";"Fivizzano";
"privato";"Toscana";"FIVI_0158_00392";"44.1596289027027";"10.1295935713072";"E";"MASSA-CARRARA";"9450007";"1098";"1590350";"1098";"4890240";"Fivizzano";
"privato";"Toscana";"FIVI_0064_00111";"44.2349773081947";"10.1026085995527";"E";"MASSA-CARRARA";"9450007";"1099";"1588080";"1099";"4898580";"Fivizzano";
"privato";"Toscana";"FIVI_0082_00152";"44.2264126007009";"10.1405103282829";"E";"MASSA-CARRARA";"9450007";"1100";"1591120";"1100";"4897670";"Fivizzano";
"privato";"Toscana";"FIVI_0094_00101";"44.2234708321601";"10.1465881608811";"E";"MASSA-CARRARA";"9450007";"1101";"1591610";"1101";"4897350";"Fivizzano";
"privato";"Toscana";"FIVI_0117_00017";"44.2018907065486";"10.1257700578697";"E";"MASSA-CARRARA";"9450007";"1102";"1589980";"1102";"4894930";"Fivizzano";
"privato";"Toscana";"FIVI_0064_00118";"44.234436022074";"10.102723714065";"F";"MASSA-CARRARA";"9450007";"1103";"1588090";"1103";"4898520";"Fivizzano";
"privato";"Toscana";"FIVI_0003_00018";"44.1924293138404";"10.1081968108059";"A";"MASSA-CARRARA";"9450007";"1104";"1588590";"1104";"4893860";"Fivizzano";
"privato";"Toscana";"FIVI_0141_00895";"44.1738858497384";"10.098592790977";"A";"MASSA-CARRARA";"9450007";"1105";"1587850";"1105";"4891790";"Fivizzano";
"privato";"Toscana";"FIVI_0004_00403";"44.184877876447";"10.1070544400769";"A";"MASSA-CARRARA";"9450007";"1106";"1588510";"1106";"4893020";"Fivizzano";
"privato";"Toscana";"FIVI_0003_00042";"44.192249286876";"10.108193437891";"A";"MASSA-CARRARA";"9450007";"1107";"1588590";"1107";"4893840";"Fivizzano";
"privato";"Toscana";"FIVI_0003_00066";"44.1921580599447";"10.1083168587466";"A";"MASSA-CARRARA";"9450007";"1108";"1588600";"1108";"4893830";"Fivizzano";
"privato";"Toscana";"FIVI_0004_00401";"44.184877876447";"10.1070544400769";"E";"MASSA-CARRARA";"9450007";"1109";"1588510";"1109";"4893020";"Fivizzano";
"privato";"Toscana";"FIVI_0143_00474";"44.1664501510788";"10.122594403431";"A";"MASSA-CARRARA";"9450007";"1110";"1589780";"1110";"4890990";"Fivizzano";
"privato";"Toscana";"FIVI_0143_00475";"44.1664476936272";"10.1228445080971";"A";"MASSA-CARRARA";"9450007";"1111";"1589800";"1111";"4890990";"Fivizzano";
"privato";"Toscana";"FIVI_0143_00503";"44.1659853311175";"10.1240864854795";"A";"MASSA-CARRARA";"9450007";"1112";"1589900";"1112";"4890940";"Fivizzano";
"privato";"Toscana";"FIVI_0003_00141";"44.1910718290007";"10.1089221446954";"A";"MASSA-CARRARA";"9450007";"1113";"1588650";"1113";"4893710";"Fivizzano";
"privato";"Toscana";"FIVI_0144_00579";"44.1720638083745";"10.1375862770098";"A";"MASSA-CARRARA";"9450007";"1114";"1590970";"1114";"4891630";"Fivizzano";
"privato";"Toscana";"FIVI_0143_00845";"44.1680556391973";"10.1241257962939";"A";"MASSA-CARRARA";"9450007";"1115";"1589900";"1115";"4891170";"Fivizzano";
"privato";"Toscana";"FIVI_0163_00344";"44.1516368119724";"10.0809239369599";"A";"MASSA-CARRARA";"9450007";"1116";"1586470";"1116";"4889300";"Fivizzano";
"privato";"Toscana";"FIVI_0158_00526";"44.1583798346472";"10.1284442180685";"A";"MASSA-CARRARA";"9450007";"1117";"1590260";"1117";"4890100";"Fivizzano";
"privato";"Toscana";"FIVI_0151_00476";"44.1675953322661";"10.1522596141372";"A";"MASSA-CARRARA";"9450007";"1118";"1592150";"1118";"4891150";"Fivizzano";
"privato";"Toscana";"FIVI_0113_00201";"44.203908250751";"10.1035308990489";"E";"MASSA-CARRARA";"9450007";"1119";"1588200";"1119";"4895130";"Fivizzano";
"privato";"Toscana";"FIVI_0141_00567";"44.1739830762137";"10.0978440460436";"E";"MASSA-CARRARA";"9450007";"1120";"1587790";"1120";"4891800";"Fivizzano";
"privato";"Toscana";"FIVI_0067_00256";"44.2370288604106";"10.12305859634";"A";"MASSA-CARRARA";"9450007";"1121";"1589710";"1121";"4898830";"Fivizzano";
"privato";"Toscana";"FIVI_0150_00617";"44.1685021454096";"10.1426461093151";"A";"MASSA-CARRARA";"9450007";"1122";"1591380";"1122";"4891240";"Fivizzano";
"privato";"Toscana";"FIVI_0067_00244";"44.237297666644";"10.1231889338856";"A";"MASSA-CARRARA";"9450007";"1123";"1589720";"1123";"4898860";"Fivizzano";
"privato";"Toscana";"FIVI_0150_00561";"44.1690209420547";"10.144782501147";"A";"MASSA-CARRARA";"9450007";"1124";"1591550";"1124";"4891300";"Fivizzano";
"privato";"Toscana";"FIVI_0068_00344";"44.2397847265831";"10.1266174744847";"A";"MASSA-CARRARA";"9450007";"1125";"1589990";"1125";"4899140";"Fivizzano";
"privato";"Toscana";"FIVI_0067_00205";"44.237580004715";"10.1219420410005";"B";"MASSA-CARRARA";"9450007";"1126";"1589620";"1126";"4898890";"Fivizzano";
"privato";"Toscana";"FIVI_0150_00686";"44.1679883001993";"10.1400095349266";"D";"MASSA-CARRARA";"9450007";"1127";"1591170";"1127";"4891180";"Fivizzano";
"privato";"Toscana";"FIVI_0150_00510";"44.1694547056746";"10.1464169551371";"E";"MASSA-CARRARA";"9450007";"1128";"1591680";"1128";"4891350";"Fivizzano";
"pubblico";"Toscana";"FIVI_0031_00012";"44.2648336821279";"10.1060479561663";"A";"MASSA-CARRARA";"9450007";"1129";"1588310";"1129";"4901900";"Fivizzano";
"privato";"Toscana";"FIVI_0031_00014";"44.2648312566641";"10.1062984790082";"A";"MASSA-CARRARA";"9450007";"1130";"1588330";"1130";"4901900";"Fivizzano";
"privato";"Toscana";"FIVI_0070_00372";"44.238986156509";"10.1525246914507";"A";"MASSA-CARRARA";"9450007";"1131";"1592060";"1131";"4899080";"Fivizzano";
"privato";"Toscana";"FIVI_0111_00505";"44.2016171426528";"10.0889707307243";"A";"MASSA-CARRARA";"9450007";"1132";"1587040";"1132";"4894860";"Fivizzano";
"privato";"Toscana";"FIVI_0031_00019";"44.2647448822482";"10.1059210074796";"B";"MASSA-CARRARA";"9450007";"1133";"1588300";"1133";"4901890";"Fivizzano";
"privato";"Toscana";"FIVI_0113_00201";"44.203908250751";"10.1035308990489";"B";"MASSA-CARRARA";"9450007";"1134";"1588200";"1134";"4895130";"Fivizzano";
"privato";"Toscana";"FIVI_0113_00201";"44.203908250751";"10.1035308990489";"B";"MASSA-CARRARA";"9450007";"1135";"1588200";"1135";"4895130";"Fivizzano";
"privato";"Toscana";"FIVI_0111_00476";"44.2023491726713";"10.0877326959634";"E";"MASSA-CARRARA";"9450007";"1136";"1586940";"1136";"4894940";"Fivizzano";
"privato";"Toscana";"FIVI_0137_00516";"44.1744442373796";"10.142635730279";"A";"MASSA-CARRARA";"9450007";"1137";"1591370";"1137";"4891900";"Fivizzano";
"privato";"Toscana";"FIVI_0056_00540";"44.248840040519";"10.19242134839";"A";"MASSA-CARRARA";"9450007";"1138";"1595230";"1138";"4900220";"Fivizzano";
